111	-6.9603883107407955e-12
114	-2.3411516000904964e-12
117	2.2594583168352822e-12
120	6.201969560507838e-12
123	9.014801980926037e-12
126	1.0433040023729137e-11
129	1.0403502705412571e-11
132	9.06236699575299e-12
135	6.692682162296387e-12
138	3.670606431177841e-12
141	4.0891878126886677e-13
144	-2.695642486578141e-12
147	-5.305142643030137e-12
150	-7.170971729126338e-12
153	-8.15003060203246e-12
156	-8.207575430867273e-12
159	-7.408240167418133e-12
162	-5.898155667678377e-12
165	-3.881146541520955e-12
168	-1.5922266040696771e-12
171	7.284811598691336e-13
174	2.8590850374195103e-12
177	4.614659460535042e-12
180	5.860491156872363e-12
183	6.519038632118334e-12
186	6.571029538314544e-12
189	6.0514580540971615e-12
192	5.0412914495457125e-12
195	3.656196590344258e-12
198	2.0338201914671514e-12
201	3.2037953816592066e-13
204	-1.3417744400636995e-12
207	-2.8249835385900205e-12
210	-4.02499858419156e-12
213	-4.866814098248887e-12
216	-5.307788582629557e-12
219	-5.338024906194545e-12
222	-4.9783222431178155e-12
225	-4.276053364365157e-12
228	-3.2996543692363247e-12
231	-2.132086825730998e-12
234	-8.638641439046078e-13
237	4.135932089771089e-13
240	1.6143249745562864e-12
243	2.6629491676838856e-12
246	3.498890327320684e-12
249	4.0791087179778574e-12
252	4.37950159056448e-12
255	4.39501985613299e-12
258	4.138573312966546e-12
261	3.638900857705064e-12
264	2.9377073823482296e-12
267	2.0862335302933223e-12
270	1.141512155372631e-12
273	1.6271599230161038e-13
276	-7.924625119289585e-13
279	-1.670946775178062e-12
282	-2.4270102621047195e-12
285	-3.024242145451087e-12
288	-3.4369559812835948e-12
291	-3.65088543769082e-12
294	-3.663174978940535e-12
297	-3.4817875226398154e-12
300	-3.1244046373076213e-12
303	-2.616865003936443e-12
306	-1.991330987847768e-12
309	-1.2842471929240584e-12
312	-5.342950547257744e-13
315	2.197419545213735e-13
318	9.408386236834646e-13
321	1.5954304948830826e-12
324	2.1548178382276757e-12
327	2.5962389378313808e-12
330	2.9035882280165035e-12
333	3.067773876242781e-12
336	3.0867265654032458e-12
339	2.965086525509823e-12
342	2.7136134106925334e-12
345	2.3483329942501873e-12
348	1.889559279555456e-12
351	1.360746579352973e-12
354	7.873074710348839e-13
357	1.953702056972412e-13
360	-3.892965409806265e-13
363	-9.42433449070126e-13
366	-1.4421444663527168e-12
369	-1.869748198506289e-12
372	-2.2103053502296604e-12
375	-2.453075062567475e-12
378	-2.5916927691386545e-12
381	-2.6242197067860606e-12
384	-2.55296562125858e-12
387	-2.3841979029510216e-12
390	-2.127685412393131e-12
393	-1.796134053112653e-12
396	-1.4045913427204662e-12
399	-9.697190481026053e-13
402	-5.091051078295493e-13
405	-4.057576115514905e-14
408	4.1848786115199776e-13
411	8.517446727166747e-13
414	1.244447924527212e-12
417	1.583881804234478e-12
420	1.8597276818056782e-12
423	2.064299691333611e-12
426	2.1927000052422294e-12
429	2.242842978418701e-12
432	2.2154083564477113e-12
435	2.113673808234914e-12
438	1.9432989252167106e-12
441	1.7120168003816425e-12
444	1.429269983004475e-12
447	1.105850496718459e-12
450	7.534607503511322e-13
453	3.8431590561373577e-13
456	1.0689517725300489e-14
459	-3.5543534396509325e-13
462	-7.02746581897508e-13
465	-1.0209559593532899e-12
468	-1.3010332343038519e-12
471	-1.5354480170683004e-12
474	-1.718346592737325e-12
477	-1.8456357263131514e-12
480	-1.9150467968840266e-12
483	-1.9261136528123687e-12
486	-1.8801148130334726e-12
489	-1.7799684505197746e-12
492	-1.6300641759345824e-12
495	-1.436076604092567e-12
498	-1.2047651912197106e-12
501	-9.437092623298244e-13
504	-6.610698268532019e-13
507	-3.653569939839898e-13
510	-6.513808373912497e-14
513	2.311813968272516e-13
516	5.155682179974524e-13
519	7.805977908127031e-13
522	1.0196110280695704e-12
525	1.2268676899568636e-12
528	1.3976660969059721e-12
531	1.528415724456436e-12
534	1.6167062762745653e-12
537	1.661311503344532e-12
540	1.6621779167586734e-12
543	1.6203804048452595e-12
546	1.5380507927428666e-12
549	1.4182826118946262e-12
552	1.2650157422534166e-12
555	1.0829049165427006e-12
558	8.771762255069233e-13
561	6.534758519437814e-13
564	4.1771515489863163e-13
567	1.7591616937429705e-13
570	-6.593877712150352e-14
573	-3.0204983816445016e-13
576	-5.26931782951308e-13
579	-7.355297201011157e-13
582	-9.233357147678115e-13
585	-1.0864542557455773e-12
588	-1.2216841395550055e-12
591	-1.3265639845404865e-12
594	-1.3994011556350483e-12
597	-1.4392867431165058e-12
600	-1.4460803390660953e-12
603	-1.420391183830354e-12
606	-1.3635388191081534e-12
609	-1.2774881441268537e-12
612	-1.1647968503997696e-12
615	-1.028533644955161e-12
618	-8.721815966475242e-13
621	-6.995663688482926e-13
624	-5.147555370253336e-13
627	-3.2194518793300674e-13
630	-1.2540009382925872e-13
633	7.067373870678318e-14
636	2.6218833675602674e-13
639	4.4526525499356134e-13
642	6.163229470914277e-13
645	7.721110571546144e-13
648	9.097945481277457e-13
651	1.0269738495680982e-12
654	1.1217404390429696e-12
657	1.1926788698986011e-12
660	1.2388915238947785e-12
663	1.2599933843421798e-12
666	1.2561066077845295e-12
669	1.2278335300462648e-12
672	1.1762394061853096e-12
675	1.102806346555157e-12
678	1.0094019151904904e-12
681	8.982174341451015e-13
684	7.717235477483372e-13
687	6.326217474253713e-13
690	4.837672419603825e-13
693	3.2812665417411505e-13
696	1.6870770073310124e-13
699	8.51950705349578e-15
702	-1.495028544067973e-13
705	-3.0254359611916593e-13
708	-4.479391015621841e-13
711	-5.832409923607423e-13
714	-7.062454265559936e-13
717	-8.150199245572279e-13
720	-9.079380666505451e-13
723	-9.836873892890173e-13
726	-1.0412925963145198e-12
729	-1.0801196697937004e-12
732	-1.0998706113009597e-12
735	-1.100586242279456e-12
738	-1.0826268187894314e-12
741	-1.0466637044976752e-12
744	-9.936500693399334e-13
747	-9.24806772692943e-13
750	-8.415843701171095e-13
753	-7.456338796349189e-13
756	-6.387780065283993e-13
759	-5.229691029441799e-13
762	-4.0026043991473413e-13
765	-2.727623933281156e-13
768	-1.4261403138511783e-13
771	-1.1940383789471447e-14
774	1.171737146126264e-13
777	2.427228392014742e-13
780	3.628032517270628e-13
783	4.756465400209819e-13
786	5.796364686987718e-13
789	6.733357521315807e-13
792	7.555017332072835e-13
795	8.250934910566862e-13
798	8.812908315694736e-13
801	9.234925273995051e-13
804	9.513261560729255e-13
807	9.646396297247618e-13
810	9.635041682713753e-13
813	9.482014205727207e-13
816	9.192134649634782e-13
819	8.772149248371559e-13
822	8.230504104937949e-13
825	7.577244118481884e-13
828	6.823776983919762e-13
831	5.982627843833074e-13
834	5.06735178139298e-13
837	4.0921915382935006e-13
840	3.071954671875568e-13
843	2.0216481624608236e-13
846	9.564134174303713e-14
849	-1.0874425132882583e-14
852	-1.159176347709798e-13
855	-2.1808338756084387e-13
858	-3.160294383567426e-13
861	-4.085048556679862e-13
864	-4.94366181053645e-13
867	-5.72577164914339e-13
870	-6.422308464880145e-13
873	-7.025576623989396e-13
876	-7.529225779536236e-13
879	-7.928412654218287e-13
882	-8.219750407666843e-13
885	-8.401320656314499e-13
888	-8.472681745284921e-13
891	-8.434831450746496e-13
894	-8.290121980755355e-13
897	-8.042217376327322e-13
900	-7.696038523108249e-13
903	-7.257589760202874e-13
906	-6.733942807792413e-13
909	-6.133021081532072e-13
912	-5.463609306764642e-13
915	-4.735059777591014e-13
918	-3.9573191958291e-13
921	-3.1406376519823774e-13
924	-2.2956094818571587e-13
927	-1.4328408864634019e-13
930	-5.6300427031329796e-14
933	3.034615894887457e-14
936	1.156290263105937e-13
939	1.9856908606173598e-13
942	2.782290783161711e-13
945	3.537352708892058e-13
948	4.2428156182712495e-13
951	4.891311827836723e-13
954	5.476358099535891e-13
957	5.9922923287064e-13
960	6.434393941474777e-13
963	6.798880214093343e-13
966	7.082901651486097e-13
969	7.28460365992937e-13
972	7.403080911775358e-13
975	7.438383164378949e-13
978	7.39147399446836e-13
981	7.264200131281281e-13
984	7.059262811123973e-13
987	6.780143401975738e-13
990	6.431045971109209e-13
993	6.016882678426449e-13
996	5.543121597299922e-13
999	5.015752048741158e-13
1002	4.4412468289702066e-13
1005	3.8264060065705814e-13
1008	3.1783215598801523e-13
1011	2.5042678391054564e-13
1014	1.8116965991680242e-13
1017	1.1080385083074541e-13
1020	4.007005379663231e-14
1023	-3.030401500076678e-14
1026	-9.960516731479267e-14
1029	-1.671501193156738e-13
1032	-2.3228633130510885e-13
1035	-2.943990332006548e-13
1038	-3.5291647276542056e-13
1041	-4.0731569684171327e-13
1044	-4.571216736080642e-13
1047	-5.019185307184529e-13
1050	-5.413468642269641e-13
1053	-5.751071570492865e-13
1056	-6.029611953474893e-13
1059	-6.247328449670087e-13
1062	-6.403080682807454e-13
1065	-6.496348727453653e-13
1068	-6.527218126006011e-13
1071	-6.4963651313997e-13
1074	-6.405035342718641e-13
1077	-6.255017646252292e-13
1080	-6.048613604843016e-13
1083	-5.78860301722893e-13
1086	-5.478205905561038e-13
1089	-5.121041596929264e-13
1092	-4.721076016923656e-13
1095	-4.282612383999139e-13
1098	-3.8101909177760606e-13
1101	-3.3085754516759916e-13
1104	-2.782696434948151e-13
1107	-2.237602252076564e-13
1110	-1.6784109311532204e-13
1113	-1.1102626294463152e-13
1116	-5.382734247544774e-14
1119	3.2509498277378354e-15
1122	5.971505554745489e-14
1125	1.1508662922868753e-13
1128	1.6890633728606738e-13
1131	2.207373773410661e-13
1134	2.701686955783897e-13
1137	3.168178903715336e-13
1140	3.6033314255906115e-13
1143	4.0039807280840253e-13
1146	4.3672951770628807e-13
1149	4.690818505237869e-13
1152	4.972474313694257e-13
1155	5.210573935694949e-13
1158	5.403821084024159e-13
1161	5.551312814525505e-13
1164	5.65253753146224e-13
1167	5.707369378962701e-13
1170	5.716059995922201e-13
1173	5.679228692510885e-13
1176	5.597843203580883e-13
1179	5.473209542998838e-13
1182	5.306950390375237e-13
1185	5.100984909295304e-13
1188	4.857506370886463e-13
1191	4.578958149868118e-13
1194	4.268018736892335e-13
1197	3.927532913872744e-13
1200	3.56054791439704e-13
1203	3.170245028239003e-13
1206	2.759921343656498e-13
1209	2.332961489415203e-13
1212	1.892817804569942e-13
1215	1.442947375896852e-13
1218	9.868400922344593e-14
1221	5.279557348045877e-14
1224	6.971919781201112e-15
1227	-3.845540893506567e-14
1230	-8.316053999802208e-14
1233	-1.2683027133041189e-13
1236	-1.6916502120745114e-13
1239	-2.0988014415639306e-13
1242	-2.4871016690900494e-13
1245	-2.8540609154691986e-13
1248	-3.197388716545487e-13
1251	-3.5150332248997967e-13
1254	-3.805137491777344e-13
1257	-4.0660814039684164e-13
1260	-4.2964788349909326e-13
1263	-4.4951892719898355e-13
1266	-4.661306122023741e-13
1269	-4.794165199250365e-13
1272	-4.893352869169488e-13
1275	-4.958682959944764e-13
1278	-4.990209230241671e-13
1281	-4.988204104863067e-13
1284	-4.953167377424966e-13
1287	-4.885811305957655e-13
1290	-4.787044376221915e-13
1293	-4.657970009937323e-13
1296	-4.499876843181165e-13
1299	-4.31419623006891e-13
1302	-4.102533542383433e-13
1305	-3.8666324866561686e-13
1308	-3.6083427134112083e-13
1311	-3.329639816383991e-13
1314	-3.0325940221178116e-13
1317	-2.7193246574621e-13
1320	-2.3920509475782284e-13
1323	-2.0530057513428313e-13
1326	-1.7044759929408864e-13
1329	-1.3487641287275793e-13
1332	-9.881433755315787e-14
1335	-6.249136203013874e-14
1338	-2.6131315808639315e-14
1341	1.0042660799841423e-14
1344	4.581696361111761e-14
1347	8.098063143113246e-14
1350	1.1533326190919313e-13
1353	1.4868132064272516e-13
1356	1.8084087197422486e-13
1359	2.116412289087451e-13
1362	2.4091979915727454e-13
1365	2.6852863219828254e-13
1368	2.9432926541596564e-13
1371	3.182008333463515e-13
1374	3.4003237368655636e-13
1377	3.597285493292987e-13
1380	3.772069882288233e-13
1383	3.92401411996713e-13
1386	4.052582883438247e-13
1389	4.1573877273687944e-13
1392	4.2381808041585803e-13
1395	4.2948615770975217e-13
1398	4.327460813081945e-13
1401	4.336136719492666e-13
1404	4.321186509497613e-13
1407	4.2830331818305246e-13
1410	4.2222060717349847e-13
1413	4.1393606436282987e-13
1416	4.035252978824349e-13
1419	3.9107504572871554e-13
1422	3.766791173257406e-13
1425	3.6044232949020476e-13
1428	3.4247571947385505e-13
1431	3.2289889074881686e-13
1434	3.0183566334094403e-13
1437	2.794162327482416e-13
1440	2.557768116603291e-13
1443	2.31054165561703e-13
1446	2.0539127670637707e-13
1449	1.78931788392359e-13
1452	1.5181933133752304e-13
1455	1.242008723854036e-13
1458	9.622157911723069e-14
1461	6.802465380806137e-14
1464	3.975397351327977e-14
1467	1.1548946239102269e-14
1470	-1.6451907380299053e-14
1473	-4.411619634599011e-14
1476	-7.13145641071365e-14
1479	-9.792119007904717e-14
1482	-1.2381799910215487e-13
1485	-1.4889133357662124e-13
1488	-1.7303272306292024e-13
1491	-1.961424858786353e-13
1494	-2.1812644914463617e-13
1497	-2.3889696838997776e-13
1500	-2.583757070464708e-13
1503	-2.7649057385621843e-13
1506	-2.9317704293519507e-13
1509	-3.083798981461217e-13
1512	-3.2205026204908814e-13
1515	-3.341487311508089e-13
1518	-3.44642948336148e-13
1521	-3.535083037340966e-13
1524	-3.607292129120896e-13
1527	-3.6629701317438995e-13
1530	-3.7021031072277723e-13
1533	-3.7247645586352815e-13
1536	-3.7310846502330566e-13
1539	-3.7212730206262535e-13
1542	-3.6956093853308717e-13
1545	-3.654424239071996e-13
1548	-3.598121138991879e-13
1551	-3.527162904311123e-13
1554	-3.44205392043663e-13
1557	-3.343365529628638e-13
1560	-3.2316982920745643e-13
1563	-3.107713741344777e-13
1566	-2.9721073747650156e-13
1569	-2.825599783101021e-13
1572	-2.6689590640371126e-13
1575	-2.5029628095313317e-13
1578	-2.328430829849154e-13
1581	-2.1461950354351112e-13
1584	-1.957092860870857e-13
1587	-1.7619893500903632e-13
1590	-1.5617387343470988e-13
1593	-1.3572193076267266e-13
1596	-1.1493004028230175e-13
1599	-9.388390668963636e-14
1602	-7.267014320994894e-14
1605	-5.13727250470782e-14
1608	-3.007518340882661e-14
1611	-8.860175585223627e-15
1614	1.2193437921617883e-14
1617	3.30072996997219e-14
1620	5.350711188311958e-14
1623	7.361963501586132e-14
1626	9.327611564029454e-14
1629	1.1241001063632469e-13
1632	1.3095753821295936e-13
1635	1.4885995847845015e-13
1638	1.660605821417454e-13
1641	1.8250794476591893e-13
1644	1.9815284847087336e-13
1647	2.129516305572507e-13
1650	2.268630910248591e-13
1653	2.398514956534486e-13
1656	2.5188424254806705e-13
1659	2.629327844673072e-13
1662	2.729736969064422e-13
1665	2.8198630084440194e-13
1668	2.8995542268458817e-13
1671	2.968683771036112e-13
1674	3.027180293701616e-13
1677	3.074995274207489e-13
1680	3.112134201907447e-13
1683	3.138624161029379e-13
1686	3.154543159354202e-13
1689	3.159989935523164e-13
1692	3.1551100421225577e-13
1695	3.1400690960529e-13
1698	3.1150720107232864e-13
1701	3.0803529756886805e-13
1704	3.0361662281232523e-13
1707	2.982802622586889e-13
1710	2.920566347540018e-13
1713	2.8497961942255054e-13
1716	2.770839658130191e-13
1719	2.6840763268795803e-13
1722	2.5898902274454427e-13
1725	2.4886945180879587e-13
1728	2.3809028662272847e-13
1731	2.2669548036209684e-13
1734	2.1472866444279118e-13
1737	2.0223571945641442e-13
1740	1.8926185992597628e-13
1743	1.7585419154240668e-13
1746	1.6205885847363303e-13
1749	1.4792351972299955e-13
1752	1.3349461033039475e-13
1755	1.1881970764603376e-13
1758	1.0394494432836033e-13
1761	8.891720386106907e-14
1764	7.378177586680492e-14
1767	5.858445836501097e-14
1770	4.3369059889554823e-14
1773	2.8178956840117245e-14
1776	1.3057163858771625e-14
1779	-1.9555553651965295e-15
1782	-1.68184092971406e-14
1785	-3.149322466087503e-14
1788	-4.594182055691774e-14
1791	-6.012891284868077e-14
1794	-7.401927142503157e-14
1797	-8.758073808212241e-14
1800	-1.0078133116148862e-13
1803	-1.1359218221327684e-13
1806	-1.2598481562287988e-13
1809	-1.3793374467713466e-13
1812	-1.4941417531136514e-13
1815	-1.6040393652203326e-13
1818	-1.708826995141697e-13
1821	-1.8083105550780528e-13
1824	-1.9023276694402157e-13
1827	-1.9907202783650411e-13
1830	-2.0733630593808093e-13
1833	-2.1501348735962305e-13
1836	-2.2209457108010546e-13
1839	-2.285712591903883e-13
1842	-2.3443753380513733e-13
1845	-2.3968942583257035e-13
1848	-2.443236088667303e-13
1851	-2.483397432685811e-13
1854	-2.5173769296524443e-13
1857	-2.54520245214348e-13
1860	-2.5669061193856963e-13
1863	-2.582538271915108e-13
1866	-2.5921683196454074e-13
1869	-2.595868271458419e-13
1872	-2.5937361715559604e-13
1875	-2.585868675101371e-13
1878	-2.5723868729059676e-13
1881	-2.5534142510319544e-13
1884	-2.5290841170129656e-13
1887	-2.49954877593642e-13
